Ref.Data,Citta,Zona,Address,Price,Dimension (m2),Floor,Ascensore,Rooms,Bathrooms,Build.Date,Stato,longitude,latitude
19/04/2023,Torino,Lucento,via terni 38,79000,60,2,1,2,1,1960,Buono / Abitabile,7.6603231,45.1025777
07/04/2023,Torino,Lucento,via Viterbo 107,57000,50,3,1,2,1,1960,Buono / Abitabile,7.6605481,45.0965805
04/04/2023,Torino,Lucento,via Emilio Brusa 38,124000,84,1,1,3,1,1967,Buono / Abitabile,7.6526864,45.0991195
21/03/2023,Torino,Madonna di Campagna,via Cardinal Massaia 127,73000,67,4,1,2,1,1970,Buono / Abitabile,,
08/05/2023,Torino,Lucento,corso Toscana 95,109000,75,1,1,3,1,1960,Ottimo / Ristrutturato,7.650498,45.0986844
05/05/2023,Torino,Lucento,via Val della Torre 19/4,186000,111,2,1,4,2,2008,Nuovo / In costruzione,7.6607284,45.0930226
03/04/2023,Torino,Lucento,via Forlì 151/B,59000,50,3,1,2,1,1960,Da ristrutturare,7.6513854,45.0913027
15/03/2023,Torino,Madonna di Campagna,via Viterbo 157,38000,53,1,0,2,1,1950,Buono / Abitabile,7.6638374,45.1003862
07/04/2023,Torino,Madonna di Campagna,via viterbo 157,45000,53,2,0,2,1,1950,Buono / Abitabile,7.6638374,45.1003862
30/03/2023,Torino,Lucento,corso Potenza 102,59000,60,1,1,2,1,1965,Ottimo / Ristrutturato,7.6576499,45.0958674
19/03/2023,Torino,Le Vallette,via delle Pervinche 23,65000,66,2,0,3,1,1980,Buono / Abitabile,7.6345345,45.1060138
17/04/2023,Torino,Madonna di Campagna,via Bonzo 12,30000,30,1,0,1,1,1960,Buono / Abitabile,7.6571243,45.1110123
16/03/2023,Torino,Lucento,via Verolengo 124,85000,72,3,0,3,1,1950,Buono / Abitabile,7.6593155,45.0951831
30/03/2023,Torino,Le Vallette,via sansovino 151,99000,75,3,1,3,1,1960,Buono / Abitabile,7.6466976,45.1055255
17/04/2023,Torino,Madonna di Campagna,via Bonzo 12,30000,30,1,0,1,1,1960,Buono / Abitabile,7.6571243,45.1110123
30/03/2023,Torino,Madonna di Campagna,via Venaria 60/10,69000,62,4,0,2,1,1960,Buono / Abitabile,7.5753851,45.095437
14/03/2023,Torino,Lucento,via Gaspare Gorresio 8,142000,80,4,1,3,1,1970,Ottimo / Ristrutturato,7.658465,45.0995996
20/03/2023,Torino,Madonna di Campagna,via Gattico 10,49900,50,2,0,2,1,1967,Buono / Abitabile,7.6644777,45.0984955
19/04/2023,Torino,Madonna di Campagna,via Assisi,69000,45,2,0,2,1,1960,Buono / Abitabile,7.6680779,45.0982651
13/04/2023,Torino,Lucento,via Mario Crimi 15,75000,55,3,0,2,1,1950,Buono / Abitabile,7.6558411,45.0960786
23/03/2023,Torino,Lucento,via Borgomasino 44,69900,59,4,1,2,1,1960,Ottimo / Ristrutturato,7.6523745,45.0974611
06/05/2023,Torino,Lucento,corso Lombardia,279000,164,3,0,3,2,1950,Ottimo / Ristrutturato,7.6544331,45.1012966
09/05/2023,Torino,Le Vallette,viale dei Mughetti 15,70000,90,4,1,3,1,1980,Buono / Abitabile,7.6310809,45.1031108
18/03/2023,Torino,Madonna di Campagna,piazza Pasquale Villari 10,130000,80,2,1,3,1,1960,Buono / Abitabile,7.6636942,45.1000296
19/04/2023,Torino,Lucento,via Alfredo Oriani 25,109000,85,6,1,3,1,1960,Da ristrutturare,7.6558965,45.1011118
10/03/2023,Torino,Parco Dora,via Verolengo 29/7,280000,115,9,1,4,2,2006,Ottimo / Ristrutturato,7.6693624,45.0944008
20/03/2023,Torino,Lucento,via Pietro Cossa 280/4,188000,100,6,1,4,1,1980,Ottimo / Ristrutturato,7.621931,45.0789723
09/05/2023,Torino,Madonna di Campagna,Strada del Carossio 20,169000,90,3,1,4,1,1955,Buono / Abitabile,7.6710602,45.1044112
26/04/2023,Torino,Lucento,via Val della Torre 35,239000,124,1,1,5,2,2007,Ottimo / Ristrutturato,7.659357,45.0933054
10/03/2023,Torino,Lucento,plurifamiliare via Giovanni Segantini 15,490000,652,3,0,5,2,1970,Buono / Abitabile,,
10/03/2023,Torino,Madonna di Campagna,corso Grosseto 216,165000,70,7,1,3,1,1970,Da ristrutturare,7.6676207,45.1055592
05/05/2023,Torino,Madonna di Campagna,via Messedaglia,239000,85,4,1,3,2,2009,Nuovo / In costruzione,7.6604992,45.0982846
15/03/2023,Torino,Madonna di Campagna,via Lemie 45,110000,85,0,0,3,1,1950,Ottimo / Ristrutturato,7.6665603,45.0960797
09/03/2023,Torino,Lucento,via Giosuè Borsi 113,125000,90,3,0,3,2,1980,Ottimo / Ristrutturato,7.6543289,45.0996315
18/04/2023,Torino,Le Vallette,corso Molise 77,149000,100,3,0,4,1,1960,Ottimo / Ristrutturato,7.6379371,45.1057213
11/04/2023,Torino,Le Vallette,via delle Pervinche 65/a,129000,100,1,0,5,1,1960,Ottimo / Ristrutturato,7.6366007,45.1044703
11/04/2023,Torino,Lucento,corso Grosseto 295,439000,420,2,1,5,3,1980,Ottimo / Ristrutturato,7.6611939,45.1052025
08/03/2023,Torino,Lucento,Open space via Verolengo,52000,37,0,0,1,1,1960,Ottimo / Ristrutturato,,
05/05/2023,Torino,Madonna di Campagna,via Saorgio 107,129000,91,5,1,3,1,1970,Buono / Abitabile,7.6718138,45.1000465
07/03/2023,Torino,Lucento,via Giosuè Borsi 83,45000,45,1,0,2,1,1940,Buono / Abitabile,7.6529402,45.0974138
16/03/2023,Torino,Madonna di Campagna,via Stradella 148,42000,45,0,0,2,1,1940,Ottimo / Ristrutturato,7.6698434,45.098569
05/05/2023,Torino,Madonna di Campagna,via Bonzo 19,85000,71,1,0,3,1,1955,Ottimo / Ristrutturato,7.6569404,45.1102207
09/05/2023,Torino,Lucento,corso Potenza 6,183000,112,3,1,4,1,1970,Ottimo / Ristrutturato,7.6524898,45.0881792
08/05/2023,Torino,Madonna di Campagna,corso Potenza 162,199000,100,3,1,3,1,2008,Ottimo / Ristrutturato,7.6611903,45.101137
14/04/2023,Torino,Lucento,corso Grosseto 295,149000,90,8,1,3,1,1980,Ottimo / Ristrutturato,7.6611939,45.1052025
12/04/2023,Torino,Lucento,corso Grosseto 295,295000,248,2,1,3,2,1980,Ottimo / Ristrutturato,7.6611939,45.1052025
08/05/2023,Torino,Lucento,via Toscana,217000,95,1,1,3,1,1980,Nuovo / In costruzione,7.7522489,45.1179353
08/05/2023,Torino,Lucento,via Oglianico,191000,75,5,1,3,1,1980,Nuovo / In costruzione,7.6502968,45.0944699
08/05/2023,Torino,Madonna di Campagna,via Bonzo,201000,90,2,0,4,2,1980,Nuovo / In costruzione,7.6574779,45.1105529
21/03/2023,Torino,Madonna di Campagna,via Bernardino Luini 22,69000,67,1,0,2,1,1950,Buono / Abitabile,7.6684318,45.0970444
06/03/2023,Torino,Madonna di Campagna,via foligno 16,85000,65,5,1,2,1,1960,Ottimo / Ristrutturato,7.6692845,45.0974886
03/03/2023,Torino,Lucento,via Lucento 108,139000,80,1,1,3,1,1970,Buono / Abitabile,7.6604871,45.1033864
06/03/2023,Torino,Lucento,Terratetto unifamiliare via lucca  22,429000,170,0,0,4,2,1990,Ottimo / Ristrutturato,,
21/03/2023,Torino,Madonna di Campagna,via Nicolò Barberis 6,109000,80,2,1,3,1,1920,Buono / Abitabile,7.6671773,45.1024676
05/05/2023,Torino,Madonna di Campagna,via Venaria 63,120000,70,1,1,2,1,1980,Ottimo / Ristrutturato,7.6597513,45.1093395
03/03/2023,Torino,Madonna di Campagna,via Venaria 63,120000,70,1,1,2,1,1980,Ottimo / Ristrutturato,7.6597513,45.1093395
03/03/2023,Torino,Madonna di Campagna,via Venaria 63,120000,70,1,1,2,1,1980,Ottimo / Ristrutturato,7.6597513,45.1093395
06/03/2023,Torino,Madonna di Campagna,via Caltanissetta 10,58000,50,2,0,2,1,1960,Buono / Abitabile,7.6594723,45.1108685
06/03/2023,Torino,Le Vallette,piazza Stampalia,43000,47,2,1,2,1,1960,Buono / Abitabile,7.659762,45.1117956
08/05/2023,Torino,Lucento,via Verolengo 196,175000,178,1,0,5,2,1960,Buono / Abitabile,7.6507349,45.0949706
06/05/2023,Torino,Madonna di Campagna,via Montello 3,29000,30,5,0,1,1,1960,Buono / Abitabile,7.6608688,45.1077615
02/03/2023,Torino,Lucento,via Parenzo 90/13,65000,80,2,0,3,1,1960,Buono / Abitabile,7.6405163,45.0997901
01/03/2023,Torino,Lucento,via Borgomasino 53,69000,70,4,0,3,1,1965,Buono / Abitabile,7.6519016,45.09746
13/04/2023,Torino,Madonna di Campagna,corso Grosseto 243,150000,120,7,1,4,1,1960,Buono / Abitabile,7.6677504,45.1047832
13/04/2023,Torino,Madonna di Campagna,corso Grosseto 243,150000,120,7,1,4,1,1960,Buono / Abitabile,7.6677504,45.1047832
24/03/2023,Torino,Madonna di Campagna,corso Grosseto 243,160000,120,7,1,4,1,1960,Buono / Abitabile,7.6677504,45.1047832
28/02/2023,Torino,Lucento,via Borgomasino 44,85000,69,4,1,2,1,1960,Buono / Abitabile,7.6523745,45.0974611
11/04/2023,Torino,Le Vallette,corso Ferrara 29,72000,90,2,0,4,1,1960,Da ristrutturare,7.6323154,45.1066112
02/03/2023,Torino,Madonna di Campagna,corso potenza 154,109000,93,3,0,4,2,1960,Buono / Abitabile,7.6608384,45.1006127
12/04/2023,Torino,Le Vallette,via delle Magnolie 16,60000,65,1,1,2,1,1960,Ottimo / Ristrutturato,7.6326033,45.1020632
28/02/2023,Torino,Lucento,Strada Altessano 27,69000,65,2,0,3,1,1950,Ottimo / Ristrutturato,7.6467518,45.1026955
22/04/2023,Torino,Madonna di Campagna,via Gubbio 42,149000,88,4,1,3,1,1968,Buono / Abitabile,7.6651251,45.0956244
28/02/2023,Torino,Le Vallette,via Pietro Cossa 293/26,189000,90,1,1,3,1,1993,Ottimo / Ristrutturato,7.6335537,45.0951303
13/04/2023,Torino,Le Vallette,via Pietro Cossa 293/26,189000,90,1,1,3,1,1993,Ottimo / Ristrutturato,7.6335537,45.0951303
08/05/2023,Torino,Lucento,via Giosuè Borsi,98000,85,6,1,3,1,1960,Buono / Abitabile,7.6530008,45.0972998
28/02/2023,Torino,Lucento,via Foligno 121,99000,80,2,0,3,1,1960,Ottimo / Ristrutturato,7.6572006,45.1012798
14/04/2023,Torino,Le Vallette,unifamiliare Strada Pianezza 311,409000,127,0,0,5,2,1990,Buono / Abitabile,,
24/02/2023,Torino,Lucento,via Isernia  2/c,159000,110,1,1,4,1,1980,Ottimo / Ristrutturato,7.6602238,45.1037007
16/03/2023,Torino,Lucento,via Isernia  15,140000,90,4,1,3,1,1970,Da ristrutturare,7.6564241,45.1049762
06/03/2023,Torino,Lucento,via Val Della Torre 19/4,186000,109,7,1,4,2,2008,,7.6607284,45.0930226
28/02/2023,Torino,Madonna di Campagna,via foligno 63,75000,56,1,0,2,1,1950,Ottimo / Ristrutturato,7.663988,45.0990652
06/04/2023,Torino,Le Vallette,corso Ferrara 45,82000,91,0,1,4,1,1960,Buono / Abitabile,7.6280577,45.1070629
18/04/2023,Torino,Madonna di Campagna,corso grosseto 234,119000,75,2,1,3,1,1960,Buono / Abitabile,7.6655532,45.1054524
08/03/2023,Torino,Madonna di Campagna,via Borgaro 57,89000,75,2,0,3,1,1960,Buono / Abitabile,7.6628499,45.0980073
09/05/2023,Torino,Madonna di Campagna,corso Potenza 144,175000,87,4,1,3,1,1960,Ottimo / Ristrutturato,7.6603662,45.0999101
25/03/2023,Torino,Lucento,via Val Della Torre 41/9,216000,135,4,1,4,2,2008,Buono / Abitabile,7.659674,45.09264
06/03/2023,Torino,Lucento,via Val Della Torre 41/9,255000,182,4,1,4,2,2008,Ottimo / Ristrutturato,7.659674,45.09264
02/03/2023,Torino,Lucento,via Giovanni Segantini 104/C,149000,80,1,1,3,1,1970,Buono / Abitabile,7.657194,45.1048283
06/03/2023,Torino,Lucento,via Val Della Torre 41/9,255000,182,4,1,4,2,2008,Ottimo / Ristrutturato,7.659674,45.09264
21/03/2023,Torino,Madonna di Campagna,via Stradella 148,29000,36,2,0,2,1,1940,Buono / Abitabile,7.6698434,45.098569
18/04/2023,Torino,Madonna di Campagna,corso grosseto 214,89000,80,8,1,3,1,1965,Buono / Abitabile,7.6677769,45.1055504
21/02/2023,Torino,Le Vallette,via delle Pervinche 48,75000,91,3,1,3,1,1967,Buono / Abitabile,7.6272223,45.106129
20/03/2023,Torino,Madonna di Campagna,Loft via Terni 19,79500,128,1,1,4,1,1970,Da ristrutturare,,
20/03/2023,Torino,Madonna di Campagna,Loft via Terni 19,56500,90,1,1,3,1,1970,Da ristrutturare,,
20/03/2023,Torino,Madonna di Campagna,Loft via Terni 19,79500,128,1,1,4,1,1970,Da ristrutturare,,
03/05/2023,Torino,Lucento,via Val della Torre 37,145000,73,3,1,3,1,2006,Buono / Abitabile,7.6591743,45.0931763
05/05/2023,Torino,Lucento,via Giosuè Borsi 93,69000,62,4,1,2,1,1965,Ottimo / Ristrutturato,7.6534778,45.0982734
20/02/2023,Torino,Lucento,corso Potenza 5,140000,80,1,1,3,1,2000,Buono / Abitabile,7.6518773,45.0884352
13/04/2023,Torino,Lucento,via Latina 4,129000,85,3,1,3,1,1970,Buono / Abitabile,7.6603716,45.1017584
22/04/2023,Torino,Lucento,via Verolengo 147,78000,85,7,1,3,1,1950,Buono / Abitabile,7.6562918,45.0951677
29/03/2023,Torino,Madonna di Campagna,corso Grosseto 266,79000,70,5,1,3,1,1960,Buono / Abitabile,7.6620924,45.1056508
17/02/2023,Torino,Madonna di Campagna,via Gerolamo Tiraboschi 17,100000,80,4,0,3,1,1965,Ottimo / Ristrutturato,7.6612204,45.0969381
24/03/2023,Torino,Lucento,Loft via Nole 55,239000,132,1,1,2,2,2010,Ottimo / Ristrutturato,,
20/03/2023,Torino,Lucento,via Bernardino Luini 149,119000,100,3,1,3,1,1960,Buono / Abitabile,7.6548059,45.0998028
20/04/2023,Torino,Madonna di Campagna,corso Grosseto 292,209000,100,2,1,4,2,2004,Ottimo / Ristrutturato,7.6583132,45.1058674
04/05/2023,Torino,Madonna di Campagna,corso Grosseto 292,209000,100,2,1,4,2,2004,Ottimo / Ristrutturato,7.6583132,45.1058674
20/04/2023,Torino,Madonna di Campagna,corso Grosseto 292,209000,100,2,1,4,2,2004,Ottimo / Ristrutturato,7.6583132,45.1058674
14/03/2023,Torino,Madonna di Campagna,viale della Madonna di campagna 7,49500,55,3,1,2,1,1950,Buono / Abitabile,,
14/04/2023,Torino,Lucento,via Andrea Sansovino 98/47,49000,55,2,0,2,1,1960,Ottimo / Ristrutturato,7.6546781,45.1103554
14/04/2023,Torino,Lucento,via Andrea Sansovino 98/47,49000,55,2,0,2,1,1960,Ottimo / Ristrutturato,7.6546781,45.1103554
14/04/2023,Torino,Lucento,via Andrea Sansovino 98/47,49000,55,2,0,2,1,1960,Ottimo / Ristrutturato,7.6546781,45.1103554
02/05/2023,Torino,Le Vallette,via delle Pervinche 52,63000,96,1,1,3,1,1960,Da ristrutturare,7.6251048,45.1061197
02/05/2023,Torino,Le Vallette,Strada Altessano 130/36,122000,60,4,1,2,1,2005,Ottimo / Ristrutturato,7.6465798,45.1032507
16/03/2023,Torino,Lucento,via Forlì 141,83000,71,2,1,3,1,1966,Buono / Abitabile,7.6575638,45.0999366
08/05/2023,Torino,Lucento,corso Toscana 131,104000,85,3,1,3,1,1970,Buono / Abitabile,7.6466168,45.0997784
23/03/2023,Torino,Madonna di Campagna,via Gino Capponi 17,147000,87,3,1,3,1,2013,Ottimo / Ristrutturato,7.6658864,45.1095523
04/05/2023,Torino,Lucento,via Forlì 60,77000,55,1,1,2,1,1980,Ottimo / Ristrutturato,7.6537412,45.0943073
13/02/2023,Torino,Madonna di Campagna,via Lamporo,97000,78,1,0,3,1,1980,Ottimo / Ristrutturato,7.6708745,45.0983612
28/02/2023,Torino,Lucento,via Andrea Sansovino 98,73000,65,0,0,3,1,1945,Buono / Abitabile,7.6425015,45.1025995
21/04/2023,Torino,Madonna di Campagna,via Sospello 15,250000,136,3,1,4,2,1972,Buono / Abitabile,7.6672168199654145,45.1034688
07/03/2023,Torino,Madonna di Campagna,via Refrancore 64,160000,80,4,1,3,1,2008,Ottimo / Ristrutturato,7.6569524,45.1084207
17/03/2023,Torino,Lucento,via Parenzo 67,109000,92,0,0,4,1,1950,Ottimo / Ristrutturato,7.6416698,45.100557
20/03/2023,Torino,Madonna di Campagna,Loft via Terni 19,207500,345,1,1,5,1,1970,Da ristrutturare,,
18/04/2023,Torino,Le Vallette,via delle Verbene 15/a,88000,80,2,0,3,1,1960,Buono / Abitabile,7.6301407,45.1045005
03/05/2023,Torino,Madonna di Campagna,via Lanzo 69,49000,60,5,1,2,1,1960,Da ristrutturare,7.660169,45.1111683
03/05/2023,Torino,Madonna di Campagna,via Lanzo 69,49000,60,5,1,2,1,1960,Da ristrutturare,7.660169,45.1111683
13/03/2023,Torino,Madonna di Campagna,via Lanzo 69,49000,60,5,1,2,1,1960,Da ristrutturare,7.660169,45.1111683
05/05/2023,Torino,Madonna di Campagna,via Banchette 18,139000,104,1,0,3,1,1960,Buono / Abitabile,7.6615692,45.1066447
05/05/2023,Torino,Madonna di Campagna,via Caluso 2,69000,69,3,0,3,1,1970,Buono / Abitabile,7.6635304,45.1059568
16/03/2023,Torino,Le Vallette,corso Ferrara 25,116000,90,2,0,4,1,1960,Ottimo / Ristrutturato,7.6327779,45.1065852
09/02/2023,Torino,Le Vallette,via Andrea Sansovino 63/B,235000,120,3,1,4,2,1965,Ottimo / Ristrutturato,7.6393326,45.1010966
15/04/2023,Torino,Lucento,via Giovanni Segantini 9,105000,86,2,1,3,1,1967,Ottimo / Ristrutturato,7.649146,45.1007926
25/02/2023,Torino,Le Vallette,via Pietro Cossa 293/40,179000,97,3,1,4,2,1985,Buono / Abitabile,7.6335537,45.0951303
09/02/2023,Torino,Madonna di Campagna,via Lanzo 18,59000,55,5,1,2,1,1960,Da ristrutturare,7.6621139,45.1080571
04/04/2023,Torino,Madonna di Campagna,via Ettore Stampini 14,45000,42,2,1,2,1,1960,Da ristrutturare,7.6634334,45.1070758
09/02/2023,Torino,Madonna di Campagna,via Verolengo 90,68000,76,3,1,3,1,1954,Buono / Abitabile,7.6636499,45.095423
05/05/2023,Torino,Madonna di Campagna,via foligno 23,83000,50,2,1,2,1,1970,Ottimo / Ristrutturato,7.6687055,45.0975281
03/05/2023,Torino,Le Vallette,corso grosseto 465,259000,200,5,1,5,3,2007,Ottimo / Ristrutturato,7.6392997,45.1064324
20/02/2023,Torino,Madonna di Campagna,via Bernardino Luini 71,89000,73,3,1,3,1,1950,Buono / Abitabile,7.6634594,45.0974445
24/02/2023,Torino,Madonna di Campagna,corso Grosseto 247,124000,120,9,1,4,1,1965,Da ristrutturare,7.6671557,45.1048107
26/04/2023,Torino,Lucento,via Val della Torre,49000,55,4,1,2,1,1961,Buono / Abitabile,7.6561545,45.0943834
09/05/2023,Torino,Lucento,via Gaspare Gorresio 20,49000,57,2,1,2,1,1954,Da ristrutturare,7.6570258,45.1000311
12/04/2023,Torino,Lucento,via Gaspare Gorresio 20,49000,57,2,1,2,1,1954,Da ristrutturare,7.6570258,45.1000311
06/02/2023,Torino,Le Vallette,via delle primule 56,119000,91,1,1,4,1,1960,Buono / Abitabile,7.6249513,45.1049941
22/02/2023,Torino,Lucento,via Giosuè Borsi,119000,62,4,1,2,1,1961,Ottimo / Ristrutturato,7.6530008,45.0972998
16/03/2023,Torino,Le Vallette,viale dei Mughetti 32,99000,90,2,1,3,1,1970,Ottimo / Ristrutturato,7.6269198,45.1042131
08/05/2023,Torino,Lucento,corso Svizzera,305000,115,0,0,4,2,1980,Nuovo / In costruzione,7.6487139,45.0756731
05/05/2023,Torino,Lucento,via Verolengo,438000,210,1,0,5,1,2000,Ottimo / Ristrutturato,7.6672291,45.0951671
10/03/2023,Torino,Madonna di Campagna,via Cardinale Guglielmo Massaia 135,78000,62,4,1,2,1,1960,Ottimo / Ristrutturato,7.6669599,45.1041922
08/05/2023,Torino,Lucento,via Calabria 40,90000,75,0,1,3,1,1950,Buono / Abitabile,7.6517569,45.0909349
05/05/2023,Torino,Madonna di Campagna,via terni 12,49000,51,1,0,2,1,1970,Buono / Abitabile,7.6641685,45.1019418
16/03/2023,Torino,Lucento,corso Potenza 90,55000,58,7,1,2,1,1960,Buono / Abitabile,7.6569938,45.0948894
09/05/2023,Torino,Madonna di Campagna,via Giovan Battista Quadrone 5,39000,45,3,0,2,1,1955,Buono / Abitabile,7.6616558,45.0988419
06/03/2023,Torino,Lucento,corso Potenza 73,130000,76,2,1,3,1,1970,Buono / Abitabile,7.6556838,45.0941011
01/03/2023,Torino,Lucento,via Magnano 21,179000,74,2,1,3,1,2012,Nuovo / In costruzione,7.651273,45.097287
08/02/2023,Torino,Lucento,via Val Della Torre 41/3,165000,100,4,1,4,1,2006,Buono / Abitabile,7.6589181,45.0929373
04/04/2023,Torino,Lucento,via Val Della Torre 66,39000,64,6,1,2,1,1960,Ottimo / Ristrutturato,7.6568092,45.0942641
01/02/2023,Torino,Lucento,Strada di Altessano 40,98000,90,3,1,3,1,1965,Buono / Abitabile,7.6472039,45.1027683
01/02/2023,Torino,Lucento,Strada di Altessano 40,98000,90,3,1,3,1,1965,Buono / Abitabile,7.6472039,45.1027683
21/04/2023,Torino,Madonna di Campagna,via Venaria 28,88000,79,4,1,3,1,1967,Da ristrutturare,7.6614102,45.1078044
19/04/2023,Torino,Lucento,via Forlì 142,65000,55,2,1,2,1,1955,Buono / Abitabile,7.6578176,45.0998934
31/01/2023,Torino,Lucento,corso Toscana 75,88000,75,5,1,3,1,1960,Da ristrutturare,7.6526927,45.0981232
20/02/2023,Torino,Madonna di Campagna,via Bernardino Luini 71,67000,55,3,1,2,1,1950,Buono / Abitabile,7.6634594,45.0974445
02/02/2023,Torino,Madonna di Campagna,via Alfonso Badini Confalonieri 37,112000,60,2,1,2,1,2007,Ottimo / Ristrutturato,7.6593685,45.1074008
09/05/2023,Torino,Madonna di Campagna,via Stradella 225,70000,90,4,0,4,1,1973,Buono / Abitabile,7.6649965,45.1037055
09/05/2023,Torino,Madonna di Campagna,via Stradella 225,70000,90,4,0,4,1,1973,Buono / Abitabile,7.6649965,45.1037055
09/05/2023,Torino,Madonna di Campagna,via Stradella 225,70000,90,4,0,4,1,1973,Buono / Abitabile,7.6649965,45.1037055
15/04/2023,Torino,Madonna di Campagna,via Stradella 225,70000,90,4,0,4,1,1973,Buono / Abitabile,7.6649965,45.1037055
09/05/2023,Torino,Madonna di Campagna,via Stradella 225,70000,90,4,0,4,1,1973,Buono / Abitabile,7.6649965,45.1037055
05/05/2023,Torino,Lucento,via Forlì 144/B,169000,90,2,1,4,1,1960,Buono / Abitabile,7.6579347,45.100054
08/05/2023,Torino,Lucento,via Pettinengo 12,39000,36,0,0,2,1,1922,Buono / Abitabile,7.6578292,45.0945961
08/05/2023,Torino,Lucento,via Luigi Goytre 7,99000,75,3,1,3,1,1961,Buono / Abitabile,7.6591227,45.0955284
02/02/2023,Torino,Madonna di Campagna,via Alfonso Badini Confalonieri 37,112000,60,2,1,2,1,2007,Ottimo / Ristrutturato,7.6593685,45.1074008
08/05/2023,Torino,Lucento,via Verolengo 195,79000,50,3,1,2,1,1957,Buono / Abitabile,7.6507155,45.0948511
30/01/2023,Torino,Le Vallette,corso Molise 77,119000,106,9,1,5,1,1960,Buono / Abitabile,7.6379371,45.1057213
15/02/2023,Torino,Madonna di Campagna,via gubbio 75,65000,68,1,0,2,1,1950,Ottimo / Ristrutturato,7.6656725,45.0980044
09/05/2023,Torino,Madonna di Campagna,piazza Pasquale Villari 2,110000,68,5,1,3,1,1960,Buono / Abitabile,7.6633473,45.0994943
02/05/2023,Torino,Lucento,corso Toscana 14,99000,65,0,1,3,1,1967,Buono / Abitabile,7.6612469,45.0959886
27/01/2023,Torino,Madonna di Campagna,via CASAPINTA 11,89000,85,3,1,3,1,1960,Da ristrutturare,7.6639015,45.0961809
13/04/2023,Torino,Lucento,via Luigi Luzzatti 29,129000,85,1,1,3,1,1970,Buono / Abitabile,7.6462542,45.0980805
27/01/2023,Torino,Le Vallette,corso Molise 77,119000,106,9,1,5,1,1960,Buono / Abitabile,7.6379371,45.1057213
05/05/2023,Torino,Madonna di Campagna,piazza mattirolo 1,99000,85,3,1,3,1,1960,Buono / Abitabile,7.6683978,45.0975657
03/05/2023,Torino,Lucento,via Pettinengo,55000,70,4,0,3,1,1950,Buono / Abitabile,7.6577781,45.0952107
01/03/2023,Torino,Le Vallette,via Druento 27,139000,80,2,1,3,1,1960,Ottimo / Ristrutturato,7.6574444,45.1130784
27/04/2023,Torino,Le Vallette,via delle Pervinche 3,128000,100,2,0,4,1,1970,Ottimo / Ristrutturato,7.6356855,45.1036768
05/05/2023,Torino,Madonna di Campagna,via caltanissetta 5,59000,56,3,0,2,1,1960,Buono / Abitabile,7.6598185,45.1108143
08/05/2023,Torino,Lucento,corso Lombardia 136,70000,70,2,1,3,1,1970,Da ristrutturare,7.650548,45.0993306
20/04/2023,Torino,Madonna di Campagna,via Verolengo 158,70000,55,3,1,2,1,1960,Buono / Abitabile,7.6550423,45.0952294
05/05/2023,Torino,Madonna di Campagna,via Caltanisetta,79500,80,1,0,3,1,1980,,,
09/05/2023,Torino,Madonna di Campagna,via Borgaro 46,127000,81,5,1,3,1,1960,Ottimo / Ristrutturato,7.6631696,45.0958951
04/03/2023,Torino,Madonna di Campagna,via Gubbio,94000,100,2,0,4,1,1960,Buono / Abitabile,7.6657291,45.0978615
02/03/2023,Torino,Le Vallette,via delle Pervinche,69900,70,4,1,3,1,1960,Buono / Abitabile,7.6358123,45.1054179
